laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_euros,TouchScreen
973,Acer,Chromebook C738T-C2EJ,2 in 1 Convertible,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,8,1.25,389.00,1
974,Toshiba,Portege Z30-C-16Z,Notebook,13.3,1920x1080,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,3,1.2,1535.00,0
975,Lenovo,ThinkPad X270,Ultrabook,12.5,1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,3,1.36,1760.00,0
976,Acer,Aspire F5-573G-510L,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,12,128GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,3,2.4,1009.00,0
977,Toshiba,Portege X20W-D-10V,Ultrabook,12.5,1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,3,1.1,1790.00,1
978,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i5 7200U 2.50GHz,8,1TB HDD,Nvidia GeForce 930MX,3,2.04,846.50,0
979,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,1TB HDD,AMD Radeon R5 M430,5,2.25,466.02,0
980,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,3,1.9,825.00,0
981,HP,ProBook 450,Notebook,15.6,1920x1080,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,3,2.04,685.00,0
982,Dell,Alienware 17,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,32,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,3,4.42,3149.00,0
983,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,6,256GB SSD,Nvidia GeForce 920MX,3,2.4,695.00,0
984,Dell,XPS 13,2 in 1 Convertible,13.3,3200x1800,Intel Core i7 7Y75 1.3GHz,16,512GB SSD,Intel HD Graphics 615,3,1.22,1899.00,1
985,Dell,Latitude E7470,Ultrabook,14.0,2560x1440,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,3,1.5,1963.38,1
986,Dell,Alienware 17,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,32,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,3,4.42,2800.00,0
987,Toshiba,Tecra A40-C-1DF,Notebook,14.0,1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,3,1.95,1180.00,0
988,Asus,Rog Strix,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3,2.73,2050.30,0
989,HP,Probook 450,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.70GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce 930MX,3,2.04,979.00,0
990,Lenovo,ThinkPad T460,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,508GB Hybrid,Intel HD Graphics 520,9,1.70,1002.00,0
991,Asus,Q534UX-BHI7T19,2 in 1 Convertible,15.6,3840x2160,Intel Core i7 7500U 2.7GHz,16,512GB SSD +  2TB HDD,Nvidia GeForce GTX 950M,3,2.3,1799.00,1
992,HP,15-bs053od,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,6,1TB HDD,Intel HD Graphics 620,3,2.04,579.00,0
993,Asus,Rog GL753VE-DS74,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,3,2.99,1749.00,0
994,Dell,Inspiron 7579,2 in 1 Convertible,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,12,512GB SSD,Intel HD Graphics 620,3,2.19,1299.00,1
995,Toshiba,Portege Z30-C-1CV,Notebook,13.3,1920x1080,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,9,1.2,1195.00,0
996,Lenovo,IdeaPad 320-15ABR,Notebook,15.6,1920x1080,AMD A12-Series 9720P 3.6GHz,6,256GB SSD,AMD Radeon 530,3,2.2,549.00,0
997,Fujitsu,LifeBook A556,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,256GB SSD,Intel HD Graphics 520,3,2.3,649.00,0
998,Toshiba,Tecra A40-C-1KF,Notebook,14.0,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,3,1.75,915.00,0
999,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,AMD Radeon R5 M430,3,2.25,599.00,0
1000,HP,Probook 450,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,3,2.04,806.00,0
1001,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3,2.5,1189.00,0
1002,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD Radeon R7 M445,3,2.36,749.00,0
1003,Dell,Latitude 5480,Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,3,1.6,1119.00,0
1004,HP,EliteBook Folio,Netbook,12.5,1920x1080,Intel Core M 6Y75 1.2GHz,8,512GB SSD,Intel HD Graphics 515,3,0.97,1908.00,0
1005,HP,15-bs005nv,Notebook,15.6,1920x1080,Intel Core i3 6006U 2GHz,4,128GB SSD +  1TB HDD,AMD Radeon 520,3,2.1,499.00,0
1006,Lenovo,V110-15IAP,Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,128GB SSD,Intel HD Graphics 500,2,1.9,271.02,0
1007,Lenovo,ThinkPad T560,Notebook,15.6,1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,3,2.3,1349.00,0
1008,Dell,Inspiron 5378,2 in 1 Convertible,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.68,889.00,1
1009,Asus,ZenBook UX310UA-FB485T,Notebook,13.3,3200x1800,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.4,1150.00,0
1010,HP,Spectre 13-V111dx,Ultrabook,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,3,1.11,1349.00,1
1011,Acer,Aspire ES1-533,Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,500GB HDD,Intel HD Graphics 505,3,2.4,380.00,0
1012,Asus,Rog GL553VE-DS74,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,3,2.5,1799.00,0
1013,HP,EliteBook 840,Ultrabook,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,3,1.48,2089.00,0
1014,Acer,Nitro 5,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,3,2.7,1260.00,0
1015,HP,ENVY -,Notebook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.34,1189.00,0
1016,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,128GB SSD,Intel HD Graphics 620,3,2.18,547.00,0
1017,HP,Probook 440,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,3,1.64,779.00,0
1018,Toshiba,Portege Z30-C-16H,Notebook,13.3,1920x1080,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,3,1.2,1195.00,0
1019,HP,EliteBook 840,Notebook,14.0,1366x768,Intel Core i5 6300U 2.4GHz,4,256GB SSD,Intel HD Graphics 520,3,1.48,1100.39,0
1020,HP,ProBook 640,Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,3,1.95,1205.00,0
1021,HP,EliteBook 1040,Ultrabook,14.0,1920x1080,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,9,1.43,1449.00,0
1022,HP,ProBook 440,Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 930MX,3,1.64,1049.26,0
1023,HP,Probook 440,Notebook,14.0,1366x768,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,3,1.64,684.00,0
1024,Dell,Inspiron 7567,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1.0TB Hybrid,Nvidia GeForce GTX 1050,3,2.65,949.00,0
1025,HP,EliteBook 820,Ultrabook,12.5,1920x1080,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,3,1.26,1539.00,0
1026,HP,Elitebook 840,Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,3,1.48,1590.00,0
1027,HP,EliteBook 840,Ultrabook,14.0,1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,3,1.54,1887.21,0
1028,HP,Probook 430,Notebook,13.3,1366x768,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,3,1.49,800.00,0
1029,Toshiba,Portege A30-C-1CZ,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,3,1.5,1210.00,0
1030,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,256GB SSD,Intel HD Graphics 620,3,2.04,770.39,0
1031,Lenovo,ThinkPad P70,Notebook,17.3,3840x2160,Intel Core i7 6820HQ 2.7GHz,16,512GB SSD,Nvidia Quadro 3000M,9,2.4,2968.00,0
1032,Toshiba,Tecra Z40-C-12Z,Notebook,14.0,1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,3,1.47,1490.00,0
1033,HP,EliteBook 1040,Notebook,14.0,1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,3,1.43,2229.00,0
1034,Dell,Inspiron 5568,2 in 1 Convertible,15.6,1920x1080,Intel Core i3 6100U 2.3GHz,4,1TB HDD,Intel HD Graphics 520,3,2.08,796.39,1
1035,Toshiba,Portégé Z30-C-16K,Ultrabook,13.3,1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,3,1.2,1590.00,0
1036,HP,Spectre 13-V100nv,Notebook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.11,1149.00,0
1037,HP,ProBook 440,Notebook,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce 930MX,3,1.64,1185.43,0
1038,Dell,Latitude E5570,Notebook,15.6,1920x1080,Intel Core i5 6300U 2.4GHz,8,500GB HDD,Intel HD Graphics 520,3,2.09,1046.44,0
1039,HP,Elitebook 820,Ultrabook,12.5,1366x768,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,3,1.26,1559.00,0
1040,HP,ProBook 650,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,3,2.31,1189.00,0
1041,HP,ProBook 640,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,3,1.95,1060.00,0
1042,Dell,XPS 13,Ultrabook,13.3,3200x1800,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.29,1624.00,1
1043,HP,Probook 470,Notebook,17.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 930MX,3,2.63,1080.00,0
1044,HP,ProBook 440,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,3,1.64,973.00,0
1045,Acer,Aspire 3,Notebook,15.6,1366x768,AMD A9-Series 9420 3GHz,6,1TB HDD,AMD Radeon R5,3,2.1,409.00,0
1046,MSI,GL72M 7RDX,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,3,2.7,1192.20,0
1047,HP,Probook 640,Notebook,14.0,1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,9,1.95,1195.00,0
1048,HP,EliteBook 850,Notebook,15.6,1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,3,1.84,1229.39,0
1049,HP,EliteBook 820,Ultrabook,12.5,1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,3,1.26,1349.00,0
1050,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,3,2.04,742.00,0
1051,Toshiba,Tecra Z40-C-136,Ultrabook,14.0,1920x1080,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,3,1.47,1725.00,0
1052,Dell,Latitude E5570,Notebook,15.6,1920x1080,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,9,2.09,1063.35,0
1053,HP,ProBook 440,Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,1.64,1010.51,0
1054,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,1920x1080,Intel Core i7 6500U 2.5GHz,4,256GB SSD,Intel HD Graphics 520,3,1.8,847.00,1
1055,Vero,V142,Notebook,14.0,1366x768,Intel Atom X5-Z8350 1.44GHz,2,32GB Flash Storage,Intel HD Graphics 400,3,1.45,211.20,0
1056,Toshiba,Tecra A50-C-218,Notebook,15.6,1920x1080,Intel Core i7 6500U 2.5GHz,16,256GB SSD,Nvidia GeForce 930M,3,2.4,1425.00,0
1057,Lenovo,Thinkpad L560,Notebook,15.6,1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,3,2.3,1050.00,0
1058,HP,EliteBook 840,Notebook,14.0,1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,3,1.54,1000.00,0
1059,HP,EliteBook 850,Notebook,15.6,1920x1080,Intel Core i5 6300U 2.4GHz,8,256GB SSD +  500GB HDD,Intel HD Graphics 520,3,1.84,2103.34,0
1060,HP,EliteBook 1040,Notebook,14.0,1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,9,1.43,1469.00,0
1061,MSI,GT72S Dominator,Gaming,17.3,1920x1080,Intel Core i7 6820HK 2.7GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,3,3.78,1546.04,0
1062,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,3,4.6,2290.39,0
1063,Asus,Chromebook C202SA,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,Intel HD Graphics 400,8,1.2,288.30,0
1064,Lenovo,ThinkPad X1,Notebook,14.0,2560x1440,Intel Core i7 6600U 2.6GHz,16,256GB SSD,Intel HD Graphics 520,9,1.1,2620.00,0
1065,HP,Noteb Pav,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 940MX,3,1.91,979.00,0
1066,Dell,Inspiron 5578,2 in 1 Convertible,15.6,1920x1080,Intel Core i5 7200U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,3,2.3,1094.00,1
1067,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,3,2.04,979.00,0
1068,Dell,XPS 13,Ultrabook,13.3,3200x1800,Intel Core i7 7500U 2.7GHz,16,1TB SSD,Intel HD Graphics 620,3,1.2,2254.00,1
1069,HP,ProBook 650,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,3,2.31,705.15,0
1070,HP,250 G5,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,2,1.96,499.00,0
1071,Acer,Aspire ES1-523,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,8,1TB HDD,AMD Radeon R5,3,2.4,449.00,0
1072,Dell,Inspiron 7378,2 in 1 Convertible,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,12,256GB SSD,Intel HD Graphics 620,3,1.6,1299.00,1
1073,MSI,GT62VR 6RD,Gaming,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3,2.94,1819.00,0
1074,HP,ProBook 450,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,3,2.04,1070.00,0
1075,Asus,Rog G752VL-GC088D,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,1TB HDD,Nvidia GeForce GTX 965M,2,4,998.00,0
1076,Dell,Inspiron 3567,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Intel HD Graphics,3,2.25,559.00,0
1077,Dell,Inspiron 5567,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,16,2TB HDD,AMD Radeon R7 M445,3,2.32,990.39,0
1079,MSI,GS63VR 6RF,Gaming,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3,1.8,1929.00,0
1080,Dell,XPS 13,Ultrabook,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,3,1.29,1458.00,0
1081,Asus,ROG G701VO,Gaming,17.3,1920x1080,Intel Core i7 6820HK 2.7GHz,64,1TB SSD,Nvidia GeForce GTX 980,3,3.58,3975.00,0
1082,Dell,Inspiron 5368,2 in 1 Convertible,13.3,1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,3,1.62,798.01,1
1083,Dell,Alienware 15,Gaming,15.6,3840x2160,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,3,3.21,1329.00,0
1084,Apple,MacBook 12,Ultrabook,12.0,2304x1440,Intel Core M 1.1GHz,8,256GB Flash Storage,Intel HD Graphics 515,4,0.920,1300.00,0
1085,Dell,Latitude 3570,Notebook,15.6,1366x768,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,3,2.06,482.38,0
1086,HP,ProBook 650,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,3,2.31,1199.00,0
1087,HP,EliteBook 820,Ultrabook,12.5,1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,9,1.26,1199.00,0
1088,HP,ProBook 430,Notebook,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,3,1.49,1090.00,0
1089,Lenovo,ThinkPad Yoga,Ultrabook,12.5,1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,3,1.3,1713.49,1
1090,Lenovo,IdeaPad 300-17ISK,Notebook,17.3,1600x900,Intel Core i5 6200U 2.3GHz,8,1.0TB HDD,AMD Radeon R5 M330,3,3.0,659.00,0
1091,Lenovo,Ideapad 700-15ISK,Notebook,15.6,1920x1080,Intel Core i5 6300HQ 2.3GHz,4,1TB HDD,Nvidia GeForce GTX 950M,3,2.3,977.00,0
1092,MSI,GT72VR Dominator,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,3,3.78,2499.00,0
1093,Lenovo,V110-15ISK,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,3,2.1,540.00,0
1094,HP,Probook 650,Notebook,15.6,1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,9,2.31,940.00,0
1095,Lenovo,Yoga 900S-12ISK,Ultrabook,12.5,2560x1440,Intel Core M 6Y75 1.2GHz,8,512GB SSD,Intel HD Graphics 515,3,0.99,1399.00,1
1096,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,1920x1080,Intel Core i7 6820HK 2.7GHz,32,512GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,3,4.6,3240.00,0
1097,Lenovo,Yoga Book,2 in 1 Convertible,10.1,1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64GB Flash Storage,Intel HD Graphics 400,3,0.69,646.27,1
1098,HP,Spectre x360,Ultrabook,13.3,3840x2160,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,3,1.3,2049.00,0
1099,Dell,Vostro 3568,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,3,2.18,750.00,0
1100,HP,EliteBook 840,Notebook,14.0,1920x1080,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,9,1.54,1031.39,0
1101,HP,ZBook 15u,Workstation,15.6,1920x1080,Intel Core i7 6500U 2.5GHz,8,256GB SSD,AMD FirePro W4190M,9,1.9,1495.00,0
1102,Lenovo,ThinkPad T460,Notebook,14.0,1920x1080,Intel Core i5 6200U 2.3GHz,8,180GB SSD,Intel HD Graphics 520,9,1.7,1199.00,0
1103,HP,Chromebook 13,Notebook,13.3,3200x1800,Intel Pentium Dual Core 4405Y 1.5GHz,4,32GB Flash Storage,Intel HD Graphics 515,8,1.29,615.00,0
1104,Acer,Aspire ES1-523,Notebook,15.6,1366x768,AMD A8-Series 7410 2.2GHz,4,500GB HDD,AMD Radeon R5,3,2.4,387.00,0
1105,Dell,Inspiron 3552,Notebook,15.6,1366x768,Intel Pentium Quad Core N3700 1.6GHz,4,500GB HDD,Intel HD Graphics,5,2.2,393.49,0
1106,HP,250 G6,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1TB HDD,Intel HD Graphics 520,2,1.86,346.39,0
1107,Asus,Rog GL702VM-GC354T,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,3,2.7,1599.00,0
1108,Dell,Inspiron 5370,Ultrabook,13.3,1920x1080,Intel Core i5 8250U 1.6GHz,4,256GB SSD,AMD Radeon 530,3,1.4,818.35,0
1109,HP,Elitebook 820,Netbook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,9,2.4,1599.00,0
1110,Acer,Aspire F5-573G,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 950M,3,2.4,799.00,0
1111,Dell,Inspiron 5567,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,1TB HDD,AMD Radeon R7 M445,3,2.36,639.20,0
1112,MSI,GS70 Stealth,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia GeForce GTX 965M,3,2.6,1599.00,0
1113,HP,250 G5,Notebook,15.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,1TB HDD,Intel HD Graphics 405,3,1.96,500.00,0
1114,Asus,G752VY-GC162T,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,3,4.3,2299.00,0
1115,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,9,1.5,1135.15,0
1116,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i3 6100U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,9,1.5,1167.37,0
1117,Acer,Chromebook 15,Notebook,15.6,1366x768,Intel Celeron Dual Core 3205U 1.5GHz,4,16GB SSD,Intel HD Graphics,8,2.20,209.00,0
1118,HP,ZBook 17,Workstation,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,1TB HDD,AMD FirePro W6150M,9,3.0,2899.00,0
1119,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050 Ti,3,2.4,1199.00,0
1120,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,9,1.5,1413.10,0
1121,MSI,GE72 Apache,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,3,2.9,1511.19,0
1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,1920x1080,Intel Core i5 6200U 2.3GHz,4,256GB SSD,Intel HD Graphics 520,3,2.1,867.00,1
1123,HP,15-bw011nv,Notebook,15.6,1920x1080,AMD A6-Series 9220 2.5GHz,4,1TB HDD,AMD Radeon R4,3,2.1,398.00,0
1124,Asus,Rog GL552VW-CN470T,Gaming,15.6,1920x1080,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,3,2.59,1339.00,0
1125,HP,EliteBook 1030,Notebook,13.3,3200x1800,Intel Core M 6Y54 1.1GHz,8,256GB SSD,Intel HD Graphics 515,3,1.16,1699.00,1
1126,Dell,Vostro 3559,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,4,500GB HDD,AMD Radeon R5 M315,9,2.24,769.15,0
1127,Lenovo,V110-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128GB SSD,Intel HD Graphics 520,3,2.1,429.00,0
1128,HP,Spectre Pro,Ultrabook,13.3,1920x1080,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel HD Graphics 520,3,1.16,1969.00,0
1129,Lenovo,Yoga Book,2 in 1 Convertible,10.1,1920x1200,Intel Atom x5-Z8550 1.44GHz,4,64GB Flash Storage,Intel HD Graphics 400,6,0.69,549.00,1
1130,Dell,XPS 13,Ultrabook,13.3,1920x1080,Intel Core i7 7560U 2.4GHz,8,256GB SSD,Intel Iris Plus Graphics 640,3,1.23,1379.00,0
1131,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,1920x1080,Intel Core i7 6820HK 2.7GHz,16,256GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,3,4.6,2750.39,0
1132,Razer,Blade Stealth,Ultrabook,12.5,3840x2160,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,3,1.25,1029.00,1
1133,Toshiba,Portege X30-D-10K,Ultrabook,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,3,1.05,2226.00,0
